,Brand-Variant-Pack Level,,,,,,,,,,,,,,Brand Level,,,,,,,,,,,
,Key,Channel,Brand,Variant,PPG,RSV,Vol,CSF,MCV,RSV_Total,Volume_Total,,Category MCV,,Key,Channel,Brand,RSV,Vol,CSF,MCV,RSV_Total,Volume_Total,,Unique Brands,Fill Sorting Order
,=C162&D162&E162&F162,,,,,,,,,,,,,,=Q162&R162,WALMART,,,,,,,,,,
,=C163&D163&E163&F163,,,,,,,,,,,,,,=Q163&R163,WALMART,,,,,,,,,,
,=C164&D164&E164&F164,,,,,,,,,,,,,,=Q164&R164,WALMART,,,,,,,,,,
,=C165&D165&E165&F165,,,,,,,,,,,,,,=Q165&R165,WALMART,,,,,,,,,,
,=C166&D166&E166&F166,,,,,,,,,,,,,,=Q166&R166,WALMART,,,,,,,,,,
,=C167&D167&E167&F167,,,,,,,,,,,,,,=Q167&R167,WALMART,,,,,,,,,,
,=C168&D168&E168&F168,,,,,,,,,,,,,,=Q168&R168,WALMART,,,,,,,,,,
,=C169&D169&E169&F169,,,,,,,,,,,,,,=Q169&R169,WALMART,,,,,,,,,,
,=C170&D170&E170&F170,,,,,,,,,,,,,,=Q170&R170,WALMART,,,,,,,,,,
,=C171&D171&E171&F171,,,,,,,,,,,,,,=Q171&R171,WALMART,,,,,,,,,,
,=C172&D172&E172&F172,,,,,,,,,,,,,,=Q172&R172,WALMART,,,,,,,,,,
,=C173&D173&E173&F173,,,,,,,,,,,,,,=Q173&R173,WALMART,,,,,,,,,,
,=C174&D174&E174&F174,,,,,,,,,,,,,,=Q174&R174,WALMART,,,,,,,,,,
,=C175&D175&E175&F175,,,,,,,,,,,,,,=Q175&R175,WALMART,,,,,,,,,,
,=C176&D176&E176&F176,,,,,,,,,,,,,,=Q176&R176,WALMART,,,,,,,,,,
,=C177&D177&E177&F177,,,,,,,,,,,,,,=Q177&R177,WALMART,,,,,,,,,,
,=C178&D178&E178&F178,,,,,,,,,,,,,,=Q178&R178,WALMART,,,,,,,,,,
,=C179&D179&E179&F179,,,,,,,,,,,,,,=Q179&R179,WALMART,,,,,,,,,,
,=C180&D180&E180&F180,,,,,,,,,,,,,,=Q180&R180,WALMART,,,,,,,,,,
,=C181&D181&E181&F181,,,,,,,,,,,,,,=Q181&R181,WALMART,,,,,,,,,,
,=C182&D182&E182&F182,,,,,,,,,,,,,,=Q182&R182,WALMART,,,,,,,,,,
,=C183&D183&E183&F183,,,,,,,,,,,,,,=Q183&R183,WALMART,,,,,,,,,,
,=C184&D184&E184&F184,,,,,,,,,,,,,,=Q184&R184,WALMART,,,,,,,,,,
,=C185&D185&E185&F185,,,,,,,,,,,,,,=Q185&R185,WALMART,,,,,,,,,,
