method	Channel	Brand	Variant	PackType	PPG	selectedmodels	formula_1	RPIto	Adj.Rsq	AIC	Pr_Var_Sig	MAE	MCV.MCV	CSF.CSF	Price_elas	Distribution_elas	Category_elas	daddies	hp	private.label	restofcategory	gold.star	branston	beta0	beta0_pval	actualdistvar	categoryavgprice	lastyravgprice	rpito_avgprice	Market	MCV.Original.MCV.Original	avg.vol	model	Price_beta	Distribution_beta	Category_beta	Trend_beta	Seasonality_beta	dummy_beta	CompPr1_beta	CompPr2_beta	CompPr3_beta	beta0_avg	Price_avg	Distribution_avg	Category_avg	Trend_avg	Seasonality_avg	dummy_avg	CompPr1_avg	CompPr2_avg	CompPr3_avg	Trend_elas	Seasonality_elas	dummy_elas	CompPr1_elas	CompPr2_elas	CompPr3_elas	cal1.cal1	CoeffA.CoeffA	CoeffB.CoeffB	CoeffC.CoeffC	Price_pval	Distribution_pval	Category_pval	Trend_pval	Seasonality_pval	dummy_pval	CompPr1_pval	CompPr2_pval	CompPr3_pval	Rsq	BIC	Price_VIF	Distribution_VIF	Category_VIF	Trend_VIF	Seasonality_VIF	dummy_VIF	CompPr1_VIF	CompPr2_VIF	CompPr3_VIF	Yvar	Region	Category	SubCategory	PackSize	formula_2	formula_3	formula_4	formula_5	actualAVvar	actualEVvar	PriceVar	compname1	compname2	compname3	Revenue	Volume	CompPr4_beta	CompPr4_avg	CompPr4_elas	CompPr4_pval	CompPr4_VIF	compname4	Model_MCV	Index	Product					
BayesRidge	iceland	restofcategory	all	all	all	1	PrRelC3	hp	0.939372567781866	10.2788116848899	0.906249137967889		3.60713550187429	1.54636209080249	-11.0403334757089	1.57349371152666	1.87787168337266	7.30475764842436	-13.2540231211974			-6.26869021499481		5157.5262033567	No	rel.D1.wtmean.restofcategory.hp	4.34374514903327	2.3326590346006	5.7954071706934	uk	0.622412782334794	1009.99350632772	41	-5205.68880121011	355.419873457346	0.0463337848487118	-3.75895125486821	0	0	444.373216076541	-681.65895498818	-457.640520311711	1009.99350632772	0.428403062263981	0.894276628614106	8186.84772727273	39	0	0	3.32052316534559	1.85762583004127	5.85021504477314	-0.725742779638682	0	0	7.30475764842436	-6.26869021499481	-13.2540231211974	3240.08725073026	-2602.84440060505	0	1008.33586036726	Yes	Yes	Yes	Yes			Yes	No	Yes	0.939372567781866											VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality			C3	Price1_daddies	Price1_gold star	Price1_hp	136518.87	58525							3.60713550187429	1						
BayesRidge	iceland	restofcategory	all	all	all	1	PrRelNetSeg	NetSegment	0.909730164786534	27.4400382304184	0.888521856884962		3.44424171985148	1.47653028958054	-12.8977566148752	2.11628358517296	2.51179449247439	0.98833817839326	0.0198596311516757			-24.7555238138439		7345.66205719839	No	rel.D1.wtmean.restofcategory.hp	4.34374514903327	2.3326590346006	4.62052438595154	uk	0.745422257768731	1009.99350632772	42	-4849.97376898309	478.024944448142	0.061974919068734	3.37639974753027	0	0	60.1239679729247	-2691.92190304204	0.685721750320172	1009.99350632772	0.537184366254862	0.894276628614106	8186.84772727273	39	0	0	3.32052316534559	1.85762583004127	5.85021504477314	0.651883350381428	0	0	0.98833817839326	-24.7555238138439	0.0198596311516757	3615.27839699449	-2424.98688449154	0	1347.45449257508	Yes	Yes	Yes	Yes			No	Yes	No	0.909730164786534											VolKalman	all	brown sauce	all	all	RelDist4	NetSeg	Trend	Seasonality			NetSeg	Price1_daddies	Price1_gold star	Price1_hp	136518.87	58525							3.44424171985148	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelSeg	Segment	0.563874039233135	167.428104138033	0.235129899187664		3.46917724069863	1.87084827085222	-5.38116862463577	3.14565148156127	-0.344401585887197	-2.15119516875567	3.8920964834982		-0.362635037501779			615.474191319422	No	gold star.D1.wt.mean	4.34374514903327	1.85433383067368	4.34374514903327	uk	0.798660400569475	794.83044825519	2	-2066.64355862612	58.5743293744102	-0.00579625349867959	0.649758049177821	0.033692452169886	303.52553806959	-454.328437792242	452.189530849159	-206.470563472832	794.83044825519	0.413919144615281	8.53704892176282	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	0.752686945406817	1.36825670723601	0.279200448298775	0.320860926833057	1.98642036918848	0.0244791392976736	-2.15119516875567	3.8920964834982	-0.362635037501779	1650.54637236666	-1033.32177931306	0	659.113013456425	Yes	Yes	No	No	Yes	Yes	Yes	Yes	Yes	0.563874039233135											VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.46917724069863	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelC2	hp	0.727469572652331	132.1597230921	0.537415642239523		3.31619848104827	1.78835031006445	-5.66452495232137	2.93954996394034	0.2716632405037	0.363675913678801	15.9781890979072		-1.0030048690353			-1273.43180679074	No	gold star.D1.wt.mean	4.34374514903327	1.85433383067368	5.7954071706934	uk	0.572211474254621	794.83044825519	4	-2963.11509534065	54.7365685008813	0.00457207246643733	-1.75110362990741	0.0165564932561833	188.602452582327	18.7050544755571	451.568620646531	-129.126075276281	794.83044825519	0.303892137979116	8.53704892176282	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	3.09072277620649	5.62481564144678	1.23479135868061	-0.864723006331018	0.976128281805776	0.0152106664170946	0.363675913678801	15.9781890979072	-1.0030048690353	1695.52845709099	-1481.55754767033	-1.13686837721616e-13	485.10041903635	Yes	Yes	No	Yes	No	Yes	No	Yes	Yes	0.727469572652331											VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality			C2	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.31619848104827	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelNetSeg	NetSegment	0.647088748342875	150.755109691204	0.317417201495623		3.37529338628256	1.82021884649341	-5.70762688919928	2.75707832060589	0.0549267555372696	-0.120759795931392	5.64911517520521		-0.414880431702032			230.473481417445	No	gold star.D1.wt.mean	4.34374514903327	1.85433383067368	4.56953789286007	uk	0.738650923883677	794.83044825519	6	-2304.7605949264	51.3388131548703	0.000924413277987326	-0.414646080170551	0.0257784945394983	234.403974020251	-6.21107551089799	159.652832489942	-53.4113876297911	794.83044825519	0.393671746106932	8.53704892176282	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	3.09072277620649	5.62481564144678	1.23479135868061	-0.204758872567359	1.51983377113886	0.0189045296434148	-0.120759795931392	5.64911517520521	-0.414880431702032	1702.41354277308	-1152.3802974632	0	628.744668100708	Yes	Yes	No	No	Yes	Yes	No	Yes	Yes	0.647088748342875											VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality			NetSeg	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.37529338628256	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelSeg	Segment	0.510669536257624	176.740771050219	0.171202056810066		3.76092849479107	2.02818307716725	-4.58147704052198	1.92656702664188	-0.100435378262003	-2.10133075398174	4.00377276206278		-0.270992013204991			656.780309625126	No	rel.D1.wtmean.gold star.Cat	4.34374514903327	1.85433383067368	4.34374514903327	uk	0.865826231916044	794.83044825519	20	-1759.52115149134	2892.91853136691	-0.00169032006964398	0.874234223477259	0.0261064504616629	289.998416739884	-443.797165690711	465.164246205061	-154.292519687365	794.83044825519	0.413919144615281	0.105865002195958	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	0.752686945406817	1.36825670723601	0.279200448298775	0.431710855400768	1.53916920925713	0.0233881856684258	-2.10133075398174	4.00377276206278	-0.270992013204991	1523.43956857232	-879.760575745669	0	659.516970604389	Yes	Yes	No	Yes	No	Yes	Yes	Yes	Yes	0.510669536257624											VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.76092849479107	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelC2	hp	0.680970290154347	144.95153902004	0.444100523904958		3.50017830482568	1.88756643864609	-5.06535579803531	1.78600775808053	0.602204383263958	0.201169235419248	15.6958094483458		-0.915868679638602			-1136.69199123718	No	rel.D1.wtmean.gold star.Cat	4.34374514903327	1.85433383067368	5.7954071706934	uk	0.603957271980062	794.83044825519	22	-2649.68948936818	2681.8557927477	0.0101350557211347	-1.34696715088212	0.00845967367005468	180.094395985379	10.3467988002268	443.58812998706	-117.908229283022	794.83044825519	0.303892137979116	0.105865002195958	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	3.09072277620649	5.62481564144678	1.23479135868061	-0.665153943060183	0.498760612915665	0.0145244971282967	0.201169235419248	15.6958094483458	-0.915868679638602	1600.29923559305	-1324.84474468409	0	483.256180340278	Yes	Yes	No	Yes	No	Yes	No	Yes	Yes	0.680970290154347											VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality			C2	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.50017830482568	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelNetSeg	NetSegment	0.595868414922078	161.683535444672	0.266124798744674		3.48464784574204	1.87919121578884	-5.33749458869227	1.56699214570106	0.266206413191501	-0.121759470244895	5.69336728450244		-0.343441496319046			358.794709811962	No	rel.D1.wtmean.gold star.Cat	4.34374514903327	1.85433383067368	4.56953789286007	uk	0.762582109492259	794.83044825519	24	-2155.29981942751	2352.98359938537	0.00448023446192134	-0.150852846718836	0.0182706766381188	225.08765493088	-6.26249206555165	160.903466327958	-44.2143940431168	794.83044825519	0.393671746106932	0.105865002195958	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	3.09072277620649	5.62481564144678	1.23479135868061	-0.0744935507530195	1.07719212747755	0.0181531745047971	-0.121759470244895	5.69336728450244	-0.343441496319046	1643.59308288732	-1077.64990971376	0	626.687340147548	Yes	Yes	No	No	No	Yes	No	Yes	Yes	0.595868414922078											VolKalman	all	brown sauce	all	all	RelDist1	NetSeg	Trend	Seasonality			NetSeg	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.48464784574204	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelSeg	Segment	0.433305261962834	188.407547728826	0.0838898191225836		4.15560369362894	2.2410224226558	-3.81463827020589	0.452862357314409	-0.49899962154497	-1.05193814936992	5.15404981612428		-0.111516663624024			490.466889036862	No	rel.D1.wtmean.gold star.daddies	4.34374514903327	1.85433383067368	4.34374514903327	uk	0.95668681081665	794.83044825519	26	-1465.01590258998	685.14036939425	-0.00839812713048062	0.731259654274379	0.0237599395434661	309.810650520006	-222.167390015917	598.805137079154	-63.4933362580814	794.83044825519	0.413919144615281	0.105073005924422	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	0.752686945406817	1.36825670723601	0.279200448298775	0.361107724210563	1.40082495752601	0.0249860295717302	-1.05193814936992	5.15404981612428	-0.111516663624024	1401.56139164449	-732.507951294992	0	670.427648968056	Yes	No	No	Yes	No	Yes	No	Yes	No	0.433305261962834											VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							4.15560369362894	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelC2	hp	0.640870880465942	154.722028234383	0.428659843681833		3.46953123496887	1.87103917189948	-5.15632117345656	0.58083006723233	0.610755960800559	1.07143658329935	15.6930822299132		-0.804683233149756			-1029.34848066485	No	rel.D1.wtmean.gold star.daddies	4.34374514903327	1.85433383067368	5.7954071706934	uk	0.598669106894479	794.83044825519	28	-2697.27351085855	878.744104894902	0.0102789781455569	-1.47978031135195	0.00334526740910645	190.203907577289	55.1075254200628	443.511054527617	-103.594300431655	794.83044825519	0.303892137979116	0.105073005924422	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	3.09072277620649	5.62481564144678	1.23479135868061	-0.730739207941317	0.197228367004131	0.0153398227317492	1.07143658329935	15.6930822299132	-0.804683233149756	1614.77432379582	-1348.63675542928	1.13686837721616e-13	483.357751131491	Yes	Yes	No	Yes	No	Yes	No	Yes	Yes	0.640870880465942											VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			C2	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.46953123496887	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelNetSeg	NetSegment	0.557879194375791	169.204517772202	0.179340565885531		3.60743469126484	1.94540736494801	-4.97519004656899	0.488811725021354	0.0790310393750442	0.739823860483582	6.90610697216437		-0.320537927887042			218.449528759055	No	rel.D1.wtmean.gold star.daddies	4.34374514903327	1.85433383067368	4.56953789286007	uk	0.789452845308817	794.83044825519	30	-2008.99992136853	739.528557488067	0.00133008661183088	-0.454876879207453	0.0155157478499334	241.41100116635	38.0515868446666	195.177387146214	-41.2658062617923	794.83044825519	0.393671746106932	0.105073005924422	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	3.09072277620649	5.62481564144678	1.23479135868061	-0.22462548519732	0.914768608022164	0.0194696418730573	0.739823860483582	6.90610697216437	-0.320537927887042	1586.01070414957	-1004.49996068426	0	626.040331540561	Yes	No	No	No	No	Yes	No	Yes	Yes	0.557879194375791											VolKalman	all	brown sauce	all	all	RelDist2	NetSeg	Trend	Seasonality			NetSeg	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.60743469126484	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelSeg	Segment	0.481387226497043	181.164910429309	0.180259373442523		3.67474560036109	1.98170660512948	-4.79191494237316	1.31283495082235	-0.217786801438126	-1.93286236913989	4.04158710039152		-0.243188806197013			788.678311274837	No	rel.D1.wtmean.gold star.hp	4.34374514903327	1.85433383067368	4.34374514903327	uk	0.845985543414979	794.83044825519	32	-1840.34005249372	2010.12823120162	-0.00366533593784157	0.894520207420509	0.0238735470921367	282.518834229114	-408.216954646052	469.55757200794	-138.462433723151	794.83044825519	0.413919144615281	0.103822350858028	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	0.752686945406817	1.36825670723601	0.279200448298775	0.441728399035646	1.40752296655293	0.0227849621527571	-1.93286236913989	4.04158710039152	-0.243188806197013	1556.90107937725	-920.170026246858	0	658.557902840163	Yes	Yes	No	Yes	No	Yes	No	Yes	Yes	0.481387226497043											VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			Seg	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.67474560036109	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelC2	hp	0.65899311675867	150.128902287704	0.438981051604033		3.47072869938108	1.87168493718316	-5.15266770688388	1.20151338248234	0.471472499937687	0.396084471274284	15.7375848876935		-0.903351036049944			-1032.75558196422	No	rel.D1.wtmean.gold star.hp	4.34374514903327	1.85433383067368	5.7954071706934	uk	0.598875729893854	794.83044825519	34	-2695.3623811446	1839.67982325687	0.00793484768734515	-1.34998365868984	0.00678967695663616	173.925424830642	20.3719337284766	444.768769257729	-116.296717476638	794.83044825519	0.303892137979116	0.103822350858028	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	3.09072277620649	5.62481564144678	1.23479135868061	-0.666643542907711	0.400301899632179	0.0140269735749886	0.396084471274284	15.7375848876935	-0.903351036049944	1614.18711333641	-1347.6811905723	0	483.348742842296	Yes	Yes	No	Yes	No	Yes	No	Yes	Yes	0.65899311675867											VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			C2	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.47072869938108	1						
BayesRidge	iceland	gold star	all	all	all	1	PrRelNetSeg	NetSegment	0.576302205841502	165.348924766465	0.281654739255906		3.40716572523284	1.83740687295502	-5.59468734570621	1.04485102656687	0.192262264617003	0.0141183535002683	5.70347395935274		-0.330906389134872			487.36506876917	No	rel.D1.wtmean.gold star.hp	4.34374514903327	1.85433383067368	4.56953789286007	uk	0.745625882773957	794.83044825519	36	-2259.15519455512	1599.80852473988	0.00323575985017493	-0.132874816208647	0.0161971381756073	217.416729690567	0.72615359278627	161.189096770401	-42.6006339868802	794.83044825519	0.393671746106932	0.103822350858028	9445.44150641026	78.5	9372.23200320513	0.0128205128205128	3.09072277620649	5.62481564144678	1.23479135868061	-0.0656157114720263	0.954941630023109	0.0175345193211381	0.0141183535002683	5.70347395935274	-0.330906389134872	1684.48458626353	-1129.57759727756	0	627.997653325935	Yes	Yes	No	No	No	Yes	No	Yes	Yes	0.576302205841502											VolKalman	all	brown sauce	all	all	RelDist3	NetSeg	Trend	Seasonality			NetSeg	Price1_daddies	Price1_hp	Price1_restofcategory	71835.78	38739.4							3.40716572523284	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelSeg	Segment	0.804856877753326	104.945005341	0.469386325084431		7.21574643779828	1.70593292432516	-5.90878581855557	5.34598893984391	0.477337490104534		7.42945416438683	-12.1855906691294	-1.00573380031426		7.20930337324705	-1828.83952129411	No	daddies.D1.wt.mean	4.89795819639498	4.22979493209131	4.89795819639498	uk	1.47321519467219	20044.8563330783	2	-29689.154052392	268.343481978812	0.0139066304365226	-14.6341825737302	0.113518066786476	0	33259.8211812839	23906.1994266152	-110915.787763553	20044.8563330783	0.797872264240781	79.8674739309359	137605.747923077	78.5	154758.359643429	0	0.868973104760002	1.245888890164	0.440439398613117	-0.286553146839492	4.38213911685104	0	7.20930337324705	7.42945416438683	-12.1855906691294	43738.5128669473	-14844.577026196	0	32218.1208739759	Yes	Yes	No	No	Yes		Yes	Yes	Yes	0.804856877753326											VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality			Seg	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	-7329.77247117844	0.550079545194367	-1.00573380031426	No		Price1_restofcategory	7.21574643779828	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelC1	branston	0.812733856637277	101.953412325058	0.208609407545772		13.9733883977899	3.30356166720383	-2.10642392626738	5.18783298079495	0.360807398526721		8.10391081096803	-9.4959741739007	1.20323905089443		4.95551614652565	-29263.2878586998	No	daddies.D1.wt.mean	4.89795819639498	4.22979493209131	4.48662391871702	uk	3.11445502251627	20044.8563330783	3	-9149.22181172485	260.404797251915	0.0105116720435585	-37.4944668516765	0.125017950074042	0	4878.02540224162	5568.38700196361	-18486.924779954	20044.8563330783	0.92298483625086	79.8674739309359	137605.747923077	78.5	154758.359643429	0	4.07265649611868	5.83442666196337	2.05924392860471	-0.734182275729138	4.82606923141555	0	4.95551614652565	8.10391081096803	-9.4959741739007	28494.8398236419	-4574.61090586243	1.81898940354586e-12	44372.9485022691	Yes	Yes	No	Yes	Yes		Yes	Yes	Yes	0.812733856637277											VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality			C1	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	1884.58278773313	2.55958550258645	1.20323905089443	No		Price1_restofcategory	13.9733883977899	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelC2	hp	0.816086700573175	100.670326429293	0.561372576820423		6.75597270063094	1.59723409978427	-6.63560748831956	5.2846173809083	0.382372290249417		5.19690906866739	-9.39720940645429	1.30119519101546		7.60570148781277	-11407.2530240095	No	daddies.D1.wt.mean	4.89795819639498	4.22979493209131	6.01054579826673	uk	1.12401983569931	20044.8563330783	4	-41504.7541332629	265.262918587348	0.011139938177705	-36.4944008995315	0.124948482305667	0	7486.76907963044	3570.91799050755	-18294.6478430906	20044.8563330783	0.640937654317854	79.8674739309359	137605.747923077	78.5	154758.359643429	0	4.07265649611868	5.83442666196337	2.05924392860471	-0.714599901094247	4.82338756642802	0	7.60570148781277	5.19690906866739	-9.39720940645429	46652.1669216104	-20752.3770666315	0	26218.9804991226	Yes	Yes	No	Yes	Yes		Yes	Yes	Yes	0.816086700573175											VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality			C2	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	2038.00737571307	2.55958550258645	1.30119519101546	No		Price1_restofcategory	6.75597270063094	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelNetSeg	NetSegment	0.830435702162246	94.6019212183865	0.590287231234211		7.0326163309758	1.66263765593447	-6.10872641273919	5.32650182542759	0.437426695641027		6.15060750353412	-8.2891508958999	1.15836119018225		6.52911089874547	-14909.2905081228	No	daddies.D1.wt.mean	4.89795819639498	4.22979493209131	4.98980128956143	uk	1.40939807476661	20044.8563330783	7	-31601.9311473975	267.365320558158	0.0127438793839906	-38.7064286646355	0.110717938514068	0	6427.0134283515	4226.22653133174	-16137.46060129	20044.8563330783	0.774943421971994	79.8674739309359	137605.747923077	78.5	154758.359643429	0	4.07265649611868	5.83442666196337	2.05924392860471	-0.757913800848698	4.27404573592867	0	6.52911089874547	6.15060750353412	-8.2891508958999	44539.7009180489	-15800.9655736987	0	31387.0843622893	Yes	Yes	No	Yes	Yes		Yes	Yes	Yes	0.830435702162246											VolKalman	all	brown sauce	all	all	Dist1	NetSeg	Trend	Seasonality			NetSeg	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	1814.29247943105	2.55958550258645	1.15836119018225	No		Price1_restofcategory	7.0326163309758	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelSeg	Segment	0.861332116687515	79.2531752821326	0.406962819860722		8.34856138545188	1.97375086014493	-4.4012390392333	3.29821670202028	0.473484844060398		1.81389106498257	-5.88501416488464	-0.408292311264745		3.51090000350482	8840.46355022933	No	daddies.D1.sum	4.89795819639498	4.22979493209131	4.89795819639498	uk	1.70449829310438	20044.8563330783	9	-22114.367971649	98.1566147162769	0.013794388415208	52.7679433139003	0.0870599992629458	0	16197.3911009581	5836.66586779565	-53566.6263393768	20044.8563330783	0.797872264240781	134.707742597795	137605.747923077	78.5	154758.359643429	0	0.868973104760002	1.245888890164	0.440439398613117	1.03325348940155	3.36077806011957	0	3.51090000350482	1.81389106498257	-5.88501416488464	37693.902460758	-11057.1839858245	0	32124.5962024026	Yes	Yes	No	Yes	Yes		Yes	No	Yes	0.861332116687515											VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality			Seg	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	-2975.62808604726	0.550079545194367	-0.408292311264745	No		Price1_restofcategory	8.34856138545188	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelC1	branston	0.860239668010149	79.7581540823943	0.544369391961912		8.90074476927166	2.1042969959943	-4.35119317698123	3.46084845559041	0.51115200198267		4.64547364255051	-7.22594828514546	-1.0024949585627		0.277149358447935	14039.2402445669	No	daddies.D1.sum	4.89795819639498	4.22979493209131	4.48662391871702	uk	1.98384017259394	20044.8563330783	10	-18899.3445362202	102.996618820931	0.0148917739247863	79.0179711505092	0.0942141713092881	0	272.815499082139	3192.01378847022	-14067.599591675	20044.8563330783	0.92298483625086	134.707742597795	137605.747923077	78.5	154758.359643429	0	4.07265649611868	5.83442666196337	2.05924392860471	1.54725746900936	3.63695063828661	0	0.277149358447935	4.64547364255051	-7.22594828514546	37493.2789266474	-9449.67226811012	0	37190.3364684764	Yes	Yes	No	Yes	Yes		No	Yes	Yes	0.860239668010149											VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality			C1	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	-1570.16574743987	2.55958550258645	-1.0024949585627	No		Price1_restofcategory	8.90074476927166	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelC2	hp	0.860730782981569	79.5302865950299	0.290844951606612		9.17124095506537	2.16824718510193	-3.62227664254288	3.47898426461267	0.520462008192906		1.66378988212026	-7.01827637004974	-0.958930713854791		3.02776769779276	10778.045104452	No	daddies.D1.sum	4.89795819639498	4.22979493209131	6.01054579826673	uk	1.52585826027814	20044.8563330783	11	-22656.8105054503	103.536349766346	0.0151630093052278	78.9857882547968	0.0951874992498419	0	2980.4216766148	1143.22901247359	-13663.3003588658	20044.8563330783	0.640937654317854	134.707742597795	137605.747923077	78.5	154758.359643429	0	4.07265649611868	5.83442666196337	2.05924392860471	1.54662729305014	3.67452402693361	0	3.02776769779276	1.66378988212026	-7.01827637004974	34571.0814612979	-11328.4052527251	0	26375.285107235	Yes	Yes	No	Yes	Yes		Yes	Yes	Yes	0.860730782981569											VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality			C2	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	-1501.93290071163	2.55958550258645	-0.958930713854791	No		Price1_restofcategory	9.17124095506537	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelC3	private label	0.859010673979387	80.4794127597299	0.187455386317551		12.7280701494994	3.00914591696442	-2.36212988705068	3.45734753996988	0.514274969205762		4.61484069960512	-10.2091862707489	-1.03056349831872		3.04354797321788	7086.16559846164	No	daddies.D1.sum	4.89795819639498	4.22979493209131	2.24750042118595	uk	5.66321146350802	20044.8563330783	12	-5212.45333111244	102.892429782803	0.014982757666766	81.5414266852631	0.0934845206871304	0	2995.95519161144	3170.96517560813	-19875.4182767903	20044.8563330783	1.81674736321893	134.707742597795	137605.747923077	78.5	154758.359643429	0	4.07265649611868	5.83442666196337	2.05924392860471	1.59666946183848	3.6087839277047	0	3.04354797321788	4.61484069960512	-10.2091862707489	29519.2254577566	-2606.22666555622	0	83586.8080031224	Yes	Yes	No	Yes	Yes		Yes	Yes	Yes	0.859010673979387											VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality			C3	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	-1614.12832234274	2.55958550258645	-1.03056349831872	No		Price1_restofcategory	12.7280701494994	1						
BayesRidge	supermarket	daddies	all	all	all	1	PrRelNetSeg	NetSegment	0.86941975768626	74.7373285859148	0.395260141393841		8.88755867498939	2.10117956489091	-3.85169510562879	3.43441803026897	0.557006629500596		2.60227862134983	-6.1060889518321	-1.132438877301		2.21283761647909	10383.6917334442	No	daddies.D1.sum	4.89795819639498	4.22979493209131	4.98980128956143	uk	1.78114481103326	20044.8563330783	14	-19925.7578920232	102.21003585521	0.0162276911152767	74.9533999045312	0.0835948852261303	0	2178.23487706498	1788.08661504522	-11887.4383064859	20044.8563330783	0.774943421971994	134.707742597795	137605.747923077	78.5	154758.359643429	0	4.07265649611868	5.83442666196337	2.05924392860471	1.46766876118641	3.2270142267939	0	2.21283761647909	2.60227862134983	-6.1060889518321	35490.6602752822	-9962.87894601162	0	31607.0026947315	Yes	Yes	No	Yes	Yes		Yes	Yes	Yes	0.86941975768626											VolKalman	all	brown sauce	all	all	Dist2	NetSeg	Trend	Seasonality			NetSeg	Price1_branston	Price1_hp	Price1_private label	3988962.95	943062.965	-1773.69144953768	2.55958550258645	-1.132438877301	No		Price1_restofcategory	8.88755867498939	1						
