,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Time,Sector,Sub Sector,Size Group,MAJOR BRAND_Sauces2 [ MAJOR BRAND_Sauces2 ],Product,Geography,Value Sales,Unit Sales,Volume Sales,Average Weekly ACV Distribution
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Asda GB,17332.9,8672,5940.320000000001,83.05357393530981
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Sainsburys GB,6414.33,2149,1472.065,69.08076674671275
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047425,Tesco GB,154.78,48,28.799999999999997,0.1754511442527257
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Asda GB,17981.05,4647,2788.2,96.2690778252871
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Iceland GB,727.35,191,114.6,10.403323015081657
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Morrisons GB,24867.26,6812,4087.2000000000003,98.65355956975431
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Sainsburys GB,35671.5,10296,6177.600000000002,84.53743523856846
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Tesco GB,76376.35,24045,14427.000000000002,82.61810421115224
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,The Cooperative Group GB,2800.38,766,459.59999999999997,24.0526117596428
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Waitrose GB,3847.25,998,598.8000000000003,86.99144702265676
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Asda GB,1578.75,734,512.332,5.606251559127405
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Morrisons GB,3738.81,1835,1280.8299999999997,28.627394650013656
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Sainsburys GB,373.82,188,131.224,1.6035802020160095
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Asda GB,1173.35,1172,785.2399999999999,11.090158823111693
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Iceland GB,1512.14,1209,810.03,8.963783717642649
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Morrisons GB,827.71,695,465.65000000000003,10.634704080633608
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Sainsburys GB,369.02,338,226.46000000000004,4.020230237663101
"1 w/e 27 Jan, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Tesco GB,2411.6,2408,1613.3600000000001,8.699923141446456
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Morrisons GB,7441.5,6762,1656.6899999999998,99.62865580469654
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Sainsburys GB,4345.93,3964,971.1799999999997,56.83334206109935
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Asda GB,2741.4,1296,609.12,45.16655092476579
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Iceland GB,2495.03,832,391.03999999999985,31.51188855246818
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Morrisons GB,11483.5,4611,2167.1700000000005,96.09641900426084
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Sainsburys GB,11602.11,3423,1608.8100000000002,81.46336723326358
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Tesco GB,25395,10195,4791.650000000001,81.06167500938233
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,The Cooperative Group GB,812.26,241,113.26999999999994,9.623046732667895
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,CRUCIALS,CRUCIALS FLAVOURED BROWN SAUCE FRUITY 1 CT 500 ML 5060060384057,Asda GB,258.55,335,167.5,21.328872317177325
"1 w/e 03 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,CRUCIALS,CRUCIALS FLAVOURED BROWN SAUCE FRUITY 1 CT 500 ML 5060060384057,Iceland GB,2516.88,1860,930,81.99321026062914
"1 w/e 03 Feb, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 01774450,Sainsburys GB,2601.85,2379,1070.55,69.35526102093627
"1 w/e 03 Feb, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Sainsburys GB,4373.75,1300,585,70.75071819057081
"1 w/e 03 Feb, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Tesco GB,7235.72,2893,1301.8499999999997,57.808545666959816
"1 w/e 03 Feb, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Waitrose GB,1817,617,277.6499999999999,74.68361330864242
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Sainsburys GB,10229.33,4453,1135.515,71.76827113573333
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Waitrose GB,1616.9,703,179.265,61.755141006847865
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 2980 GR 50457083,Asda GB,797.21,2280,59.27999999999999,70.75186399990174
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 2980 GR 50457083,Morrisons GB,308.53,882,22.932000000000002,44.17611024205977
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Asda GB,18403.65,10133,2887.905,91.4523700313042
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Morrisons GB,8102.85,3175,904.8750000000003,95.50568021493727
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Tesco GB,19671.68,8559,2439.3149999999996,71.9429736814485
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 285 GR 5000111043991,Waitrose GB,3913.59,2058,586.5300000000001,87.77215803123087
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,CHIPPA,CHIPPA STANDARD BROWN SAUCE REGULAR 1 CT 300 GR 5024448560624,Sainsburys GB,587.1,309,92.70000000000002,32.70732325529745
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,STOKES,STOKES STANDARD BROWN SAUCE REGULAR 1 CT 320 GR 5060092691628,Waitrose GB,2597.35,871,278.7199999999999,77.86689044868184
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,CHEF,CHEF STANDARD BROWN SAUCE REGULAR 1 CT 330 GR 5011005056492,Morrisons GB,890.68,712,234.96000000000006,18.36117915401489
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,Morrisons GB,60,24,7.4399999999999995,0.2810648847643553
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,The Cooperative Group GB,33.15,13,4.029999999999999,0.3643341732056209
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,TIPTREE,TIPTREE STANDARD BROWN SAUCE REGULAR 1 CT 310 GR 0043647861030,Waitrose GB,49.5,15,4.6499999999999995,0.6846966771043876
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE BROWN 1 CT 450 GR 5010525125695,Morrisons GB,7837.6,7102,3195.899999999999,99.81830994876039
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 425 GR 5057753901226,Tesco GB,1.25,1,0.425,0.0070666816347520625
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 01774436,Sainsburys GB,7893.5,7137,3211.650000000001,85.76390355247426
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172338085,Asda GB,8750.62,8813,4053.9800000000014,88.31332920813104
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD STANDARD BROWN SAUCE REGULAR 1 CT 470 GR 5000169074299,Waitrose GB,1869.59,1625,763.7499999999998,89.1043978842628
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 00144353,Sainsburys GB,6169.68,7011,3154.9499999999994,82.69649599902313
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 450 GR 5010525282404,Morrisons GB,4094.4,5118,2303.1000000000004,95.32872159891797
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 460 GR 5057172338092,Asda GB,9861.24,12339,5675.940000000001,98.30520821612672
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Iceland GB,10639.22,7091,2836.4000000000005,86.49700996331771
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Morrisons GB,11251.6,5618,2247.1999999999994,99.03078312779698
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Sainsburys GB,14022.23,9189,3675.600000000001,82.04590338371064
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,Tesco GB,54265.17,36144,14457.599999999999,73.97859298195041
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 400 GR 5000111046763,The Cooperative Group GB,2677.86,1622,648.7999999999997,33.72061822636117
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 425 GR 5000111018005,Sainsburys GB,372.7,102,43.34999999999999,5.061275754853221
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Asda GB,48130.3,18679,8405.550000000001,98.79302303397947
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Iceland GB,23089.12,8387,3774.15,98.57457128054797
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Morrisons GB,58271.83,23394,10527.3,99.96151668061492
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Sainsburys GB,36174.92,10459,4706.550000000001,97.09605505780476
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Tesco GB,143345.8,55687,25059.150000000005,97.74009892690304
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,The Cooperative Group GB,27817.48,11119,5003.549999999999,95.88079200032752
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,351 - 500 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 450 GR 5000111046244,Waitrose GB,7833.15,2734,1230.2999999999995,95.70482098965574
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,PRIVATE LABEL,PL VALUE STANDARD BROWN SAUCE REGULAR 1 CT 530 GR 5057753925093,Tesco GB,2.08,2,1.06,0.10477185502906564
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 600 GR 5000111047432,Tesco GB,114.15,76,45.6,0.1755050697275168
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Asda GB,17277.6,8679,5945.115000000002,82.89211410123178
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Iceland GB,4,3,2.055,0.21863585596796742
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,DADDIES,DADDIES FAVOURITE STANDARD BROWN SAUCE REGULAR 1 CT 685 GR 5000111047623,Sainsburys GB,5762.46,1929,1321.365,67.99820199976045
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047425,Tesco GB,56.04,15,9,0.1755050697275168
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Asda GB,33288.6,9166,5499.600000000002,98.76080165584095
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Iceland GB,763.5,201,120.6,10.384656438667148
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Morrisons GB,14043.81,3655,2193.0000000000005,97.3633562948376
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Sainsburys GB,49283.96,14412,8647.199999999999,84.54525402987503
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Tesco GB,39333.3,10639,6383.4,82.05589783115003
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,The Cooperative Group GB,2697.09,710,425.9999999999999,24.496914018599806
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 600 GR 5000111047517,Waitrose GB,9076.98,2554,1532.3999999999992,94.30243400485459
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Asda GB,1555.85,723,504.654,5.606251559127405
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Morrisons GB,3544.07,1740,1214.52,29.109648135928722
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,HAMMONDS,HAMMONDS STANDARD BROWN SAUCE REGULAR 1 CT 698 GR 5000225026156,Sainsburys GB,418.04,211,147.278,1.8619059880438453
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Asda GB,1257.4,1256,841.5199999999999,11.23111970536098
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Iceland GB,1554.96,1243,832.8100000000001,8.941342171102473
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Morrisons GB,559.3,469,314.23,10.730483650517368
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Sainsburys GB,370.46,339,227.13000000000002,4.061331178178429
"1 w/e 03 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,501 - 700 GR,GOLD STAR,GOLD STAR STANDARD BROWN SAUCE REGULAR 1 CT 670 GR 5020744670050,Tesco GB,2440.51,2438,1633.4599999999998,8.760994440513503
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Morrisons GB,7247.35,6589,1614.3050000000003,99.51184840256049
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,0 - 350 GR,BRANSTON,BRANSTON FLAVOURED BROWN SAUCE FRUITY 1 CT 245 GR 5060336506565,Sainsburys GB,4460.2,4071,997.3950000000001,56.92905766318313
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Asda GB,1443.54,502,235.93999999999997,21.185727891849865
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Iceland GB,2688.48,896,421.11999999999995,32.658516202432125
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Morrisons GB,8851.95,3555,1670.8500000000001,93.23108500213948
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Sainsburys GB,11337.96,3343,1571.2099999999998,81.3612574330817
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,Tesco GB,20051.22,8043,3780.2100000000005,78.7983012144018
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,HP,HP FLAVOURED BROWN SAUCE FRUITY 1 CT 470 GR 5000111047340,The Cooperative Group GB,829.7,245,115.14999999999993,9.672783197382508
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,CRUCIALS,CRUCIALS FLAVOURED BROWN SAUCE FRUITY 1 CT 500 ML 5060060384057,Asda GB,249.6,313,156.5,20.88849779624503
"1 w/e 10 Feb, 2024",BROWN SAUCE,FLAVOURED BROWN SAUCE,351 - 500 GR,CRUCIALS,CRUCIALS FLAVOURED BROWN SAUCE FRUITY 1 CT 500 ML 5060060384057,Iceland GB,2649.79,1957,978.5,81.53948488580065
"1 w/e 10 Feb, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,PRIVATE LABEL,PL STANDARD HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 01774450,Sainsburys GB,2408.02,2202,990.8999999999999,69.43546886393543
"1 w/e 10 Feb, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Sainsburys GB,4612.48,1365,614.2500000000002,71.47349170331402
"1 w/e 10 Feb, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Tesco GB,7128.16,2854,1284.3000000000004,58.15130768825962
"1 w/e 10 Feb, 2024",BROWN SAUCE,HEALTHY BROWN SAUCE,351 - 500 GR,HP,HP HEALTHY BROWN SAUCE REGULAR REDUCED SALT REDUCED SUGR 1 CT 450 GR 5000111046701,Waitrose GB,1383.8,407,183.14999999999998,68.49531774277914
"1 w/e 10 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Sainsburys GB,10413.75,4531,1155.4049999999997,71.90873546890013
"1 w/e 10 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 255 GR 5000111001007,Waitrose GB,1684.3,734,187.16999999999987,61.670081414824544
"1 w/e 10 Feb, 2024",BROWN SAUCE,STANDARD BROWN SAUCE,0 - 350 GR,HP,HP STANDARD BROWN SAUCE ORIGINAL 1 CT 2980 GR 50457083,Asda GB,799.25,2297,59.721999999999994,70.18328632362734
