Market,Channel,Region,Category,SubCategory,Brand,Variant,PackType,PPG,PackSize,Year,Month,Week,Date,BrCatId,SalesValue,Volume,VolumeUnits,D1,D2,D3,D4,D5,D6,AV1,AV2,AV3,AV4,AV5,AV6,EV1,EV2,EV3,EV4,EV5,EV6,PrepDate,ProjCode
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,May,21,2022-05-21 00:00:00,Brand,276599.46,60682.97500000001,134852,98.26204933791857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,May,22,2022-05-28 00:00:00,Brand,279117.13,61223.7,136054,98.13855595650298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,November,45,2022-11-05 00:00:00,Brand,274908.6,46058.64999999999,102353,98.14364723495271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,November,46,2022-11-12 00:00:00,Brand,272364.59,45627.075,101394,98.0626854759136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,November,47,2022-11-19 00:00:00,Brand,241871.41,40058.45,89020,97.79804003091975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,November,48,2022-11-26 00:00:00,Brand,203752.35,33145.375,73657,97.28455566664941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,40,2022-10-01 00:00:00,Brand,241001.6,41482.62500000001,92184,97.84965102775152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,41,2022-10-08 00:00:00,Brand,235311.85,41941.1,93204,97.57993157151886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,42,2022-10-15 00:00:00,Brand,254085.08,49469.325,109932,97.48478811339359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,43,2022-10-22 00:00:00,Brand,245599.57,47819.89999999999,106267,97.3213665397947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,October,44,2022-10-29 00:00:00,Brand,236174.6,39715.32499999998,88257,97.82306545905301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,September,36,2022-09-03 00:00:00,Brand,271856.07,55856.675,124127,98.29008860684536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,September,37,2022-09-10 00:00:00,Brand,298650.31,63981.8,142182,98.34085217216624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,September,38,2022-09-17 00:00:00,Brand,299732.6,60897.90000000001,135329,98.32576359758131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2022,September,39,2022-09-24 00:00:00,Brand,285041.74,53032,117850,98.03330216400974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,13,2023-04-01 00:00:00,Brand,220605.52,32680.925,72626,97.73171006047973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,14,2023-04-08 00:00:00,Brand,204869.36,28600.475,63563,97.09271441552316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,15,2023-04-15 00:00:00,Brand,253287.47,39147.27500000001,86999,96.97273099182321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,16,2023-04-22 00:00:00,Brand,268749.17,42021.67500000001,93385,96.86665763408398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,April,17,2023-04-29 00:00:00,Brand,353946.41,59956.95,133243,97.43449379685985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,August,31,2023-08-05 00:00:00,Brand,225584.33,33714.77499999999,74938,97.31288700110123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,August,32,2023-08-12 00:00:00,Brand,167119.03,23013.55,51150,96.6272993321728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,August,33,2023-08-19 00:00:00,Brand,153640.98,19935.22500000001,44306,96.27959533447373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,August,34,2023-08-26 00:00:00,Brand,165753.82,22650.625,50340,96.61044914246811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,48,2023-12-02 00:00:00,Brand,362517.72,59460.82499999998,132144,98.0333360366544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,49,2023-12-09 00:00:00,Brand,379144.82,61448.425,136560,97.93875374184677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,50,2023-12-16 00:00:00,Brand,349771.94,53780.27500000001,119518,97.80400095937715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,51,2023-12-23 00:00:00,Brand,466967.46,69890.65000000002,155319,98.0158691655669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,December,52,2023-12-30 00:00:00,Brand,192982.59,27526.1,61175,97.44236819480328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,February,5,2023-02-04 00:00:00,Brand,201424.19,27808.55,61799,97.60041781822858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,February,6,2023-02-11 00:00:00,Brand,259032.31,39509.14999999999,87799,97.50638571918795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,February,7,2023-02-18 00:00:00,Brand,285647.22,47014.05,104476,97.1460112687543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,February,8,2023-02-25 00:00:00,Brand,287539.7,47907.35000000001,106462,96.66464902641368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,January,1,2023-01-07 00:00:00,Brand,294203.23,50248.45,111667,97.59962974524855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,January,2,2023-01-14 00:00:00,Brand,308798.17,53193.02499999999,118209,97.41273744683889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,January,3,2023-01-21 00:00:00,Brand,261549.05,43100.575,95783,97.55959144173939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,January,4,2023-01-28 00:00:00,Brand,225212.95,33612.45,74697,97.89375953353967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,26,2023-07-01 00:00:00,Brand,183121.22,26759.425,59474,96.86573589836746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,27,2023-07-08 00:00:00,Brand,186669.14,27262.125,60588,97.09207732770021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,28,2023-07-15 00:00:00,Brand,269114.97,44875.45000000001,99729,96.91630903052197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,29,2023-07-22 00:00:00,Brand,319116.2,54938.65000000001,122096,97.26697684551486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,July,30,2023-07-29 00:00:00,Brand,249582.52,38851.325,86350,97.39912550041544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,June,22,2023-06-03 00:00:00,Brand,273802.62,44382.14999999999,98638,96.65823017828653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,June,23,2023-06-10 00:00:00,Brand,274847.16,46424.4,103177,96.83182093344082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,June,24,2023-06-17 00:00:00,Brand,208016.81,33884,75307,96.85669932049532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,June,25,2023-06-24 00:00:00,Brand,183688.42,28143.8,62552,96.95719862366747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,March,9,2023-03-04 00:00:00,Brand,238151.81,37107.575,82462,96.78028560085943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,March,10,2023-03-11 00:00:00,Brand,178966.42,25427.725,56507,96.70254788589472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,March,11,2023-03-18 00:00:00,Brand,198871.71,29444.425,65433,97.32336355716699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,March,12,2023-03-25 00:00:00,Brand,215933.41,32638.325,72531,97.60222152638325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,May,18,2023-05-06 00:00:00,Brand,347727.31,58837.92499999999,130761,97.50671672224331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,May,19,2023-05-13 00:00:00,Brand,245558.24,39834.575,88534,97.5957228821635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,May,20,2023-05-20 00:00:00,Brand,203529.91,31072.35,69060,97.23087791001429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,May,21,2023-05-27 00:00:00,Brand,258352.44,41184.77499999999,91534,96.80484223882264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,November,44,2023-11-04 00:00:00,Brand,189909.34,26670.075,59273,97.30276716212846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,November,45,2023-11-11 00:00:00,Brand,203963.98,29631.85000000001,65855,97.49354201276978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,November,46,2023-11-18 00:00:00,Brand,236913.42,35794.62499999999,79549,97.95109130929255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,November,47,2023-11-25 00:00:00,Brand,293138.54,47413.5,105371,98.1216136592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,October,40,2023-10-07 00:00:00,Brand,284626.3,47052.75,104568,98.05937685703826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,October,41,2023-10-14 00:00:00,Brand,249442.42,40807.775,90689,98.14548838307644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,October,42,2023-10-21 00:00:00,Brand,243572.53,39093.95,86881,97.63198946805088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,October,43,2023-10-28 00:00:00,Brand,217358.93,34049.47500000001,75671,97.66187720688322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,September,35,2023-09-02 00:00:00,Brand,217570.69,33637.5,74756,97.20172040502044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,September,36,2023-09-09 00:00:00,Brand,236386.31,39785.375,88416,96.56100345028838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,September,37,2023-09-16 00:00:00,Brand,295141.92,51027.87500000001,113400,97.17595521322043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,September,38,2023-09-23 00:00:00,Brand,292243.51,48694.4,108216,97.28148229620723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2023,September,39,2023-09-30 00:00:00,Brand,280389.73,45782.50000000001,101744,97.08932723691198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,April,14,2024-04-06 00:00:00,Brand,312141.24,54231.3,120521,97.71521485126146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,April,15,2024-04-13 00:00:00,Brand,280781.98,47978.5,106624,97.35781752056481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,April,16,2024-04-20 00:00:00,Brand,213846.06,34854.575,77462,97.30984918995357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,April,17,2024-04-27 00:00:00,Brand,215977.57,35223.42499999999,78281,97.59530136497061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,August,31,2024-08-03 00:00:00,Brand,191044.43,29623.05000000001,65829,96.68484285904417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,August,32,2024-08-10 00:00:00,Brand,245375.43,40873.05,90829,97.04215489688124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,August,33,2024-08-17 00:00:00,Brand,302215.8,52597.77499999999,116884,97.1449011325331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,August,34,2024-08-24 00:00:00,Brand,315496.73,54898.2,121996,96.18397367284211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,August,35,2024-08-31 00:00:00,Brand,298997.01,52681.5,117070,95.25328317820025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,December,49,2024-12-07 00:00:00,Brand,367506.43,63989.175,142213,97.10286342256427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,December,50,2024-12-14 00:00:00,Brand,391039.48,68116.15,151381,97.22977127141463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,December,51,2024-12-21 00:00:00,Brand,463764.54,80180.57500000001,178191,97.1155214573794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,December,52,2024-12-28 00:00:00,Brand,353857.91,59412.99999999999,132041,96.93374052609747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
UK,Supermarket,AllRegion,BROWN SAUCE,AllSubCategory,HP,STANDARD BROWN SAUCE,AllPackType,Medium,351 - 500 GR,2024,February,5,2024-02-03 00:00:00,Brand,294128.7,49972.20000000001,111055,98.10164596615019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25-04-2025,Ukbrownsaucekhc
